OrderID,OrderDate,ProductID,Quantity,Sales,DeliveryDate,Warehouse
ORD-00332,2024-01-02,PROD-054,4,8152.0,2024-01-11,Cairo Main
ORD-00333,2023-01-05,PROD-098,6,17944.2,2023-01-12,Cairo Main
ORD-00334,2024-10-29,PROD-026,3,3927.0,2024-10-31,Cairo Main
ORD-00335,2023-03-10,PROD-034,9,19971.0,2023-03-14,Cairo Main
ORD-00336,2024-08-17,PROD-009,3,9921.0,2024-08-21,Dubai Hub
ORD-00337,2023-07-19,PROD-120,2,5860.0,2023-07-23,Alexandria Depot
ORD-00338,2024-08-15,PROD-183,7,18284.0,2024-08-22,Cairo Main
ORD-00339,2024-08-10,PROD-161,3,5643.0,2024-08-16,Dubai Hub
ORD-00340,2024-05-21,PROD-060,1,2277.0,2024-05-23,Alexandria Depot
ORD-00341,2023-08-26,PROD-147,5,1200.0,2023-08-28,Dubai Hub
ORD-00342,2023-10-12,PROD-039,7,9079.0,2023-10-15,Cairo Main
ORD-00343,2023-08-23,PROD-006,2,854.0,2023-08-24,Alexandria Depot
ORD-00344,2024-01-10,PROD-023,5,14390.0,2024-01-19,Cairo Main
ORD-00345,2024-01-20,PROD-057,8,6152.0,2024-01-27,Alexandria Depot
ORD-00346,2024-07-24,PROD-109,7,3871.0,2024-07-31,Cairo Main
ORD-00347,2023-08-13,PROD-137,6,9519.0,2023-08-22,Alexandria Depot
ORD-00348,2024-03-24,PROD-010,6,4520.1,2024-03-31,Cairo Main
ORD-00349,2023-07-21,PROD-070,4,3264.2,2023-07-22,Cairo Main
ORD-00350,2023-07-29,PROD-014,8,15595.2,2023-08-02,Alexandria Depot
ORD-00351,2023-01-22,PROD-017,6,3810.0,2023-01-31,Cairo Main
ORD-00352,2024-11-23,PROD-124,7,23625.0,2024-11-29,Dubai Hub
ORD-00353,2024-05-15,PROD-196,7,22169.0,2024-05-23,Alexandria Depot
ORD-00354,2024-06-26,PROD-111,7,14182.0,2024-06-29,Cairo Main
ORD-00355,2023-11-18,PROD-078,1,987.0,2023-11-24,Alexandria Depot
ORD-00356,2023-08-03,PROD-024,3,6996.0,2023-08-07,Dubai Hub
ORD-00357,2023-09-16,PROD-013,7,16149.0,2023-09-24,Dubai Hub
ORD-00358,2024-11-16,PROD-059,4,10989.6,2024-11-19,Dubai Hub
ORD-00359,2024-03-03,PROD-193,5,11405.0,2024-03-08,Dubai Hub
ORD-00360,2024-01-12,PROD-038,5,14402.0,2024-01-14,Dubai Hub
ORD-00361,2023-08-05,PROD-097,6,16218.0,2023-08-12,Dubai Hub
ORD-00362,2023-06-18,PROD-145,8,1648.0,2023-06-27,Cairo Main
ORD-00363,2024-06-08,PROD-142,6,9627.3,2024-06-13,Dubai Hub
ORD-00364,2024-06-05,PROD-174,9,5148.0,2024-06-14,Alexandria Depot
ORD-00365,2024-07-27,PROD-144,8,3440.0,2024-07-29,Alexandria Depot
ORD-00366,2024-01-25,PROD-071,4,13780.0,2024-02-02,Dubai Hub
ORD-00367,2024-03-28,PROD-175,6,18732.0,2024-03-31,Cairo Main
ORD-00368,2024-03-09,PROD-076,5,9526.5,2024-03-14,Cairo Main
ORD-00369,2024-02-27,PROD-023,1,2734.1,2024-03-01,Alexandria Depot
ORD-00370,2023-12-07,PROD-112,4,3473.2,2023-12-12,Cairo Main
ORD-00371,2024-01-14,PROD-134,1,2406.35,2024-01-19,Dubai Hub
ORD-00372,2024-01-24,PROD-166,2,4966.0,2024-01-25,Alexandria Depot
ORD-00373,2023-08-13,PROD-030,7,14623.0,2023-08-21,Cairo Main
ORD-00374,2024-08-01,PROD-022,6,7677.9,2024-08-08,Dubai Hub
ORD-00375,2023-11-13,PROD-001,6,16845.3,2023-11-21,Dubai Hub
ORD-00376,2024-06-10,PROD-124,5,16031.25,2024-06-13,Alexandria Depot
ORD-00377,2024-05-27,PROD-195,2,970.0,2024-06-03,Cairo Main
ORD-00378,2023-11-26,PROD-104,4,3682.8,2023-12-03,Dubai Hub
ORD-00379,2023-09-29,PROD-040,4,736.0,2023-10-01,Alexandria Depot
ORD-00380,2023-12-17,PROD-001,8,25102.8,2023-12-20,Alexandria Depot
ORD-00381,2023-01-28,PROD-100,3,1089.0,2023-02-03,Alexandria Depot
ORD-00382,2023-02-06,PROD-176,8,26584.8,2023-02-10,Alexandria Depot
ORD-00383,2024-07-19,PROD-102,8,10193.2,2024-07-23,Dubai Hub
ORD-00384,2024-09-22,PROD-109,1,553.0,2024-09-23,Cairo Main
ORD-00385,2024-01-30,PROD-039,7,9079.0,2024-02-07,Alexandria Depot
ORD-00386,2024-12-25,PROD-044,7,1077.3,2024-12-27,Dubai Hub
ORD-00387,2023-10-20,PROD-177,7,15529.5,2023-10-26,Dubai Hub
ORD-00388,2024-02-26,PROD-061,4,9823.0,2024-02-27,Dubai Hub
ORD-00389,2023-09-06,PROD-112,4,3656.0,2023-09-07,Cairo Main
ORD-00390,2024-02-22,PROD-075,5,8059.5,2024-02-24,Cairo Main
ORD-00391,2024-10-23,PROD-182,9,26649.0,2024-10-29,Cairo Main
ORD-00392,2024-10-05,PROD-110,7,6937.0,2024-10-09,Cairo Main
ORD-00393,2024-07-09,PROD-126,7,7567.0,2024-07-17,Cairo Main
ORD-00394,2024-10-06,PROD-019,2,6390.0,2024-10-13,Alexandria Depot
ORD-00395,2024-04-15,PROD-021,8,14835.2,2024-04-19,Cairo Main
ORD-00396,2023-09-12,PROD-075,6,10746.0,2023-09-16,Alexandria Depot
ORD-00397,2023-07-27,PROD-019,9,25879.5,2023-08-01,Alexandria Depot
ORD-00398,2023-07-03,PROD-156,7,12586.0,2023-07-10,Dubai Hub
ORD-00399,2024-02-07,PROD-090,3,6617.7,2024-02-16,Alexandria Depot
ORD-00400,2023-01-15,PROD-019,9,27317.25,2023-01-20,Alexandria Depot
ORD-00401,2023-11-03,PROD-143,6,20070.0,2023-11-06,Cairo Main
ORD-00402,2023-06-02,PROD-005,7,7483.0,2023-06-11,Cairo Main
ORD-00403,2023-07-23,PROD-012,6,19625.1,2023-07-24,Cairo Main
ORD-00404,2023-12-28,PROD-023,4,10360.8,2023-12-30,Cairo Main
ORD-00405,2023-03-13,PROD-049,8,26334.0,2023-03-17,Cairo Main
ORD-00406,2024-11-23,PROD-081,5,10390.5,2024-11-29,Alexandria Depot
ORD-00407,2023-03-08,PROD-011,7,5792.15,2023-03-11,Dubai Hub
ORD-00408,2023-06-21,PROD-095,2,1314.0,2023-06-24,Cairo Main
ORD-00409,2024-05-01,PROD-041,9,12354.75,2024-05-10,Cairo Main
ORD-00410,2024-05-14,PROD-058,9,27787.5,2024-05-17,Cairo Main
ORD-00411,2024-12-01,PROD-112,8,7312.0,2024-12-06,Alexandria Depot
ORD-00412,2024-08-03,PROD-200,8,27800.0,2024-08-06,Alexandria Depot
ORD-00413,2023-02-15,PROD-168,6,2946.9,2023-02-16,Dubai Hub
ORD-00414,2023-04-13,PROD-150,4,2143.2,2023-04-18,Cairo Main
ORD-00415,2024-09-15,PROD-096,5,5865.0,2024-09-20,Alexandria Depot
ORD-00416,2023-02-01,PROD-010,6,4758.0,2023-02-04,Cairo Main
ORD-00417,2024-02-07,PROD-167,6,15213.3,2024-02-16,Alexandria Depot
ORD-00418,2024-06-22,PROD-102,1,1424.05,2024-06-26,Alexandria Depot
ORD-00419,2024-04-13,PROD-179,1,1544.7,2024-04-16,Cairo Main
ORD-00420,2023-10-17,PROD-045,9,19854.0,2023-10-22,Alexandria Depot
ORD-00421,2023-11-18,PROD-119,5,12734.75,2023-11-25,Cairo Main
ORD-00422,2023-04-27,PROD-119,7,15951.95,2023-04-29,Dubai Hub
ORD-00423,2024-10-10,PROD-070,6,4896.3,2024-10-15,Cairo Main
ORD-00424,2024-11-01,PROD-018,4,11685.0,2024-11-04,Cairo Main
ORD-00425,2023-12-18,PROD-041,1,1445.0,2023-12-27,Dubai Hub
ORD-00426,2024-01-11,PROD-103,6,2565.0,2024-01-19,Dubai Hub
ORD-00427,2024-08-08,PROD-197,6,19704.0,2024-08-17,Cairo Main
ORD-00428,2024-02-13,PROD-181,2,1447.8,2024-02-19,Alexandria Depot
ORD-00429,2024-12-26,PROD-192,6,17712.0,2024-12-30,Cairo Main
ORD-00430,2024-07-16,PROD-046,8,8224.0,2024-07-25,Dubai Hub
ORD-00431,2023-06-10,PROD-153,2,824.0,2023-06-14,Cairo Main
ORD-00432,2024-04-14,PROD-068,8,7480.0,2024-04-18,Dubai Hub
ORD-00433,2024-12-01,PROD-047,6,9396.0,2024-12-03,Alexandria Depot
ORD-00434,2023-08-24,PROD-029,7,3808.0,2023-08-25,Cairo Main
ORD-00435,2024-08-17,PROD-024,1,2332.0,2024-08-21,Alexandria Depot
ORD-00436,2023-05-19,PROD-106,3,4293.0,2023-05-25,Dubai Hub
ORD-00437,2023-08-22,PROD-085,2,4244.0,2023-08-26,Cairo Main
ORD-00438,2024-06-23,PROD-058,4,13000.0,2024-06-27,Dubai Hub
ORD-00439,2023-05-18,PROD-027,7,2919.0,2023-05-20,Dubai Hub
ORD-00440,2023-10-01,PROD-048,8,8575.2,2023-10-04,Cairo Main
ORD-00441,2023-05-13,PROD-041,8,11560.0,2023-05-16,Alexandria Depot
ORD-00442,2024-01-25,PROD-074,8,26688.0,2024-02-01,Cairo Main
ORD-00443,2024-10-31,PROD-139,5,10010.0,2024-11-04,Dubai Hub
ORD-00444,2023-12-04,PROD-171,9,20376.0,2023-12-07,Cairo Main
ORD-00445,2024-05-07,PROD-131,6,1271.1,2024-05-12,Dubai Hub
ORD-00446,2024-12-08,PROD-049,8,27720.0,2024-12-12,Cairo Main
ORD-00447,2023-07-09,PROD-177,4,9860.0,2023-07-10,Alexandria Depot
ORD-00448,2023-12-28,PROD-172,1,522.0,2024-01-03,Cairo Main
ORD-00449,2023-06-25,PROD-134,5,12031.75,2023-06-30,Alexandria Depot
ORD-00450,2024-09-15,PROD-048,3,3573.0,2024-09-22,Alexandria Depot
ORD-00451,2023-06-01,PROD-071,9,29454.75,2023-06-09,Cairo Main
ORD-00452,2024-08-15,PROD-155,5,8880.0,2024-08-18,Dubai Hub
ORD-00453,2024-11-13,PROD-178,8,3701.2,2024-11-17,Alexandria Depot
ORD-00454,2023-07-19,PROD-121,4,6172.0,2023-07-24,Alexandria Depot
ORD-00455,2024-05-08,PROD-083,4,5516.0,2024-05-16,Cairo Main
ORD-00456,2023-10-01,PROD-094,2,1843.0,2023-10-08,Alexandria Depot
ORD-00457,2023-06-10,PROD-086,8,25480.0,2023-06-17,Dubai Hub
ORD-00458,2024-08-28,PROD-151,9,7065.0,2024-09-02,Alexandria Depot
ORD-00459,2024-06-04,PROD-066,8,27928.0,2024-06-08,Dubai Hub
ORD-00460,2024-11-22,PROD-029,8,4134.4,2024-11-23,Cairo Main
ORD-00461,2023-01-11,PROD-014,5,10288.5,2023-01-17,Cairo Main
ORD-00462,2024-03-27,PROD-073,9,3491.1,2024-04-05,Alexandria Depot
ORD-00463,2024-05-28,PROD-109,9,4728.15,2024-05-30,Alexandria Depot
ORD-00464,2024-02-06,PROD-090,5,11610.0,2024-02-07,Alexandria Depot
ORD-00465,2023-12-23,PROD-029,9,4896.0,2023-12-28,Cairo Main
ORD-00466,2024-11-04,PROD-133,1,1268.0,2024-11-08,Cairo Main
ORD-00467,2024-03-13,PROD-187,3,6543.0,2024-03-17,Dubai Hub
ORD-00468,2023-01-11,PROD-093,5,2525.0,2023-01-12,Dubai Hub
ORD-00469,2023-09-04,PROD-077,8,19776.0,2023-09-05,Alexandria Depot
ORD-00470,2024-03-25,PROD-146,3,7566.0,2024-03-26,Cairo Main
ORD-00471,2023-10-14,PROD-071,3,10335.0,2023-10-22,Alexandria Depot
ORD-00472,2023-02-25,PROD-189,7,22995.7,2023-02-26,Cairo Main
ORD-00473,2023-12-11,PROD-109,4,1990.8,2023-12-16,Alexandria Depot
ORD-00474,2023-08-22,PROD-112,6,4935.6,2023-08-28,Cairo Main
ORD-00475,2023-05-27,PROD-048,5,5955.0,2023-06-03,Dubai Hub
ORD-00476,2023-10-15,PROD-085,3,6047.7,2023-10-20,Alexandria Depot
ORD-00477,2024-02-24,PROD-044,2,342.0,2024-03-04,Dubai Hub
ORD-00478,2024-08-05,PROD-119,5,12734.75,2024-08-06,Alexandria Depot
ORD-00479,2024-10-15,PROD-166,8,18870.8,2024-10-22,Alexandria Depot
ORD-00480,2024-01-14,PROD-131,8,1784.0,2024-01-20,Alexandria Depot
ORD-00481,2024-11-15,PROD-118,2,5806.0,2024-11-24,Alexandria Depot
ORD-00482,2023-09-14,PROD-156,1,1798.0,2023-09-20,Cairo Main
ORD-00483,2023-06-29,PROD-182,5,14805.0,2023-07-01,Cairo Main
ORD-00484,2023-06-11,PROD-045,4,8824.0,2023-06-20,Cairo Main
ORD-00485,2023-05-01,PROD-086,3,9555.0,2023-05-05,Dubai Hub
ORD-00486,2024-10-03,PROD-171,4,8603.2,2024-10-12,Cairo Main
ORD-00487,2023-07-09,PROD-107,1,2460.5,2023-07-12,Dubai Hub
ORD-00488,2023-01-19,PROD-161,3,5643.0,2023-01-22,Dubai Hub
ORD-00489,2024-02-03,PROD-114,4,11392.0,2024-02-08,Cairo Main
ORD-00490,2024-04-08,PROD-141,5,11530.0,2024-04-16,Alexandria Depot
ORD-00491,2024-10-07,PROD-041,1,1372.75,2024-10-16,Dubai Hub
ORD-00492,2024-12-21,PROD-185,3,9883.8,2024-12-25,Alexandria Depot
ORD-00493,2024-10-14,PROD-101,2,3652.0,2024-10-22,Alexandria Depot
ORD-00494,2024-05-10,PROD-133,8,10144.0,2024-05-15,Dubai Hub
ORD-00495,2024-08-11,PROD-008,9,14449.5,2024-08-20,Alexandria Depot
ORD-00496,2023-11-24,PROD-194,8,17536.0,2023-11-27,Cairo Main
ORD-00497,2023-01-25,PROD-044,5,855.0,2023-02-02,Alexandria Depot
ORD-00498,2024-11-11,PROD-171,4,9056.0,2024-11-16,Cairo Main
ORD-00499,2024-09-27,PROD-105,3,3893.85,2024-10-05,Dubai Hub
ORD-00500,2023-06-14,PROD-081,9,20781.0,2023-06-15,Alexandria Depot
ORD-00501,2023-09-27,PROD-132,8,15344.0,2023-10-06,Dubai Hub
ORD-00502,2024-07-08,PROD-019,1,3035.25,2024-07-13,Cairo Main
ORD-00503,2023-10-27,PROD-162,9,13721.4,2023-10-30,Dubai Hub
ORD-00504,2024-04-12,PROD-190,9,5694.3,2024-04-14,Cairo Main
ORD-00505,2023-10-25,PROD-081,8,18472.0,2023-10-28,Cairo Main
ORD-00506,2023-02-02,PROD-089,7,18792.9,2023-02-03,Alexandria Depot
ORD-00507,2024-10-17,PROD-133,1,1268.0,2024-10-23,Dubai Hub
ORD-00508,2024-10-08,PROD-116,3,7422.0,2024-10-15,Cairo Main
ORD-00509,2024-01-11,PROD-081,9,18702.9,2024-01-18,Alexandria Depot
ORD-00510,2024-06-11,PROD-139,5,9509.5,2024-06-13,Alexandria Depot
ORD-00511,2023-02-15,PROD-058,4,13000.0,2023-02-18,Dubai Hub
ORD-00512,2024-05-30,PROD-144,1,430.0,2024-06-03,Alexandria Depot
ORD-00513,2024-05-29,PROD-080,9,16834.95,2024-06-05,Dubai Hub
ORD-00514,2023-12-16,PROD-198,7,9157.05,2023-12-24,Cairo Main
ORD-00515,2023-10-02,PROD-082,3,8754.15,2023-10-11,Cairo Main
ORD-00516,2023-12-13,PROD-118,2,5806.0,2023-12-19,Dubai Hub
ORD-00517,2023-10-12,PROD-003,3,1370.85,2023-10-19,Alexandria Depot
ORD-00518,2024-05-17,PROD-018,4,12300.0,2024-05-25,Cairo Main
ORD-00519,2024-05-16,PROD-116,3,7050.9,2024-05-23,Dubai Hub
ORD-00520,2023-08-24,PROD-110,2,1982.0,2023-08-31,Cairo Main
ORD-00521,2024-07-30,PROD-135,6,8688.0,2024-08-08,Dubai Hub
ORD-00522,2023-10-04,PROD-047,4,6264.0,2023-10-10,Cairo Main
ORD-00523,2023-07-02,PROD-143,8,24084.0,2023-07-03,Alexandria Depot
ORD-00524,2024-08-23,PROD-101,2,3652.0,2024-08-26,Dubai Hub
ORD-00525,2024-06-06,PROD-062,1,3215.75,2024-06-11,Cairo Main
ORD-00526,2024-09-02,PROD-078,2,1776.6,2024-09-11,Dubai Hub
ORD-00527,2024-02-24,PROD-023,5,14390.0,2024-02-25,Cairo Main
ORD-00528,2023-02-08,PROD-164,5,15680.0,2023-02-10,Dubai Hub
ORD-00529,2024-07-15,PROD-145,8,1648.0,2024-07-18,Alexandria Depot
ORD-00530,2023-01-20,PROD-022,1,1347.0,2023-01-24,Alexandria Depot
ORD-00531,2024-11-09,PROD-024,8,18656.0,2024-11-15,Cairo Main
ORD-00532,2024-05-05,PROD-155,8,14208.0,2024-05-12,Cairo Main
ORD-00533,2024-02-13,PROD-017,9,5715.0,2024-02-20,Cairo Main
ORD-00534,2023-06-23,PROD-151,4,3140.0,2023-06-25,Dubai Hub
ORD-00535,2024-12-12,PROD-071,3,10335.0,2024-12-15,Alexandria Depot
ORD-00536,2023-07-31,PROD-128,9,11871.0,2023-08-01,Dubai Hub
ORD-00537,2023-10-27,PROD-125,5,6517.0,2023-10-28,Cairo Main
ORD-00538,2024-08-18,PROD-129,2,2257.6,2024-08-24,Cairo Main
ORD-00539,2023-09-06,PROD-178,3,1461.0,2023-09-10,Dubai Hub
ORD-00540,2023-01-09,PROD-063,8,8504.4,2023-01-13,Cairo Main
ORD-00541,2024-01-08,PROD-122,7,12845.0,2024-01-17,Cairo Main
ORD-00542,2024-04-05,PROD-050,4,1466.8,2024-04-13,Alexandria Depot
ORD-00543,2023-02-07,PROD-091,9,30222.0,2023-02-10,Alexandria Depot
ORD-00544,2024-04-14,PROD-127,1,3002.0,2024-04-17,Cairo Main
ORD-00545,2023-05-04,PROD-098,7,23261.0,2023-05-12,Alexandria Depot
ORD-00546,2024-07-02,PROD-165,6,1315.8,2024-07-04,Dubai Hub
ORD-00547,2023-10-25,PROD-109,2,1106.0,2023-10-30,Cairo Main
ORD-00548,2023-05-31,PROD-127,9,27018.0,2023-06-06,Dubai Hub
ORD-00549,2023-03-16,PROD-143,9,28599.75,2023-03-21,Dubai Hub
ORD-00550,2023-07-25,PROD-110,7,6243.3,2023-07-26,Cairo Main
ORD-00551,2024-10-17,PROD-056,7,21353.15,2024-10-22,Dubai Hub
ORD-00552,2023-02-08,PROD-056,4,11559.6,2023-02-17,Cairo Main
ORD-00553,2024-04-20,PROD-196,7,22169.0,2024-04-22,Dubai Hub
ORD-00554,2023-11-06,PROD-029,9,4896.0,2023-11-09,Cairo Main
ORD-00555,2024-09-17,PROD-043,9,22178.7,2024-09-23,Alexandria Depot
ORD-00556,2023-04-14,PROD-086,9,28665.0,2023-04-17,Dubai Hub
ORD-00557,2023-06-04,PROD-148,5,765.0,2023-06-10,Cairo Main
ORD-00558,2024-11-16,PROD-012,3,10329.0,2024-11-23,Cairo Main
ORD-00559,2024-04-02,PROD-124,3,10125.0,2024-04-05,Alexandria Depot
ORD-00560,2024-06-15,PROD-109,8,3981.6,2024-06-19,Dubai Hub
ORD-00561,2023-12-13,PROD-014,8,16461.6,2023-12-19,Alexandria Depot
ORD-00562,2024-03-04,PROD-189,9,31122.0,2024-03-05,Dubai Hub
ORD-00563,2023-10-15,PROD-100,2,726.0,2023-10-16,Dubai Hub
ORD-00564,2023-10-15,PROD-076,1,2117.0,2023-10-20,Alexandria Depot
ORD-00565,2024-09-22,PROD-189,3,10374.0,2024-09-30,Alexandria Depot
ORD-00566,2023-06-26,PROD-009,8,22487.6,2023-06-27,Dubai Hub
ORD-00567,2023-10-30,PROD-097,6,16218.0,2023-10-31,Dubai Hub
ORD-00568,2023-02-09,PROD-125,3,3910.2,2023-02-10,Dubai Hub
ORD-00569,2023-01-05,PROD-152,1,1382.0,2023-01-06,Alexandria Depot
ORD-00570,2023-04-14,PROD-197,5,16420.0,2023-04-23,Alexandria Depot
ORD-00571,2024-05-16,PROD-136,6,8922.0,2024-05-18,Cairo Main
ORD-00572,2024-05-17,PROD-079,7,1757.7,2024-05-23,Alexandria Depot
ORD-00573,2024-03-30,PROD-173,4,8309.6,2024-04-01,Cairo Main
ORD-00574,2024-10-19,PROD-181,1,723.9,2024-10-24,Cairo Main
ORD-00575,2023-01-01,PROD-020,7,3464.65,2023-01-06,Alexandria Depot
ORD-00576,2023-08-29,PROD-058,9,29250.0,2023-09-07,Dubai Hub
ORD-00577,2024-01-13,PROD-079,9,2259.9,2024-01-17,Alexandria Depot
ORD-00578,2023-05-14,PROD-070,6,4638.6,2023-05-20,Alexandria Depot
ORD-00579,2024-12-18,PROD-102,2,2998.0,2024-12-22,Cairo Main
ORD-00580,2024-12-28,PROD-111,1,2026.0,2025-01-03,Cairo Main
ORD-00581,2024-05-20,PROD-161,2,3762.0,2024-05-23,Alexandria Depot
ORD-00582,2024-12-21,PROD-189,9,29565.9,2024-12-25,Dubai Hub
ORD-00583,2024-08-15,PROD-139,5,10010.0,2024-08-24,Dubai Hub
ORD-00584,2023-08-24,PROD-131,9,1906.65,2023-08-25,Alexandria Depot
ORD-00585,2024-06-16,PROD-110,2,1882.9,2024-06-23,Dubai Hub
ORD-00586,2024-01-03,PROD-049,2,6930.0,2024-01-06,Dubai Hub
ORD-00587,2023-07-05,PROD-185,5,17340.0,2023-07-14,Cairo Main
ORD-00588,2023-07-24,PROD-067,5,9485.0,2023-07-31,Alexandria Depot
ORD-00589,2023-05-22,PROD-157,7,15374.8,2023-05-24,Dubai Hub
ORD-00590,2024-08-02,PROD-120,3,8790.0,2024-08-07,Alexandria Depot
ORD-00591,2024-01-17,PROD-011,8,6271.2,2024-01-18,Cairo Main
ORD-00592,2023-05-14,PROD-101,3,5478.0,2023-05-15,Alexandria Depot
ORD-00593,2024-02-08,PROD-109,7,3871.0,2024-02-15,Dubai Hub
ORD-00594,2024-06-18,PROD-183,1,2612.0,2024-06-25,Cairo Main
ORD-00595,2023-08-21,PROD-107,5,12950.0,2023-08-29,Alexandria Depot
ORD-00596,2023-01-14,PROD-050,9,3474.0,2023-01-22,Cairo Main
ORD-00597,2023-12-08,PROD-143,4,13380.0,2023-12-15,Cairo Main
ORD-00598,2024-12-21,PROD-132,3,5466.3,2024-12-24,Alexandria Depot
ORD-00599,2023-12-26,PROD-032,5,16325.0,2023-12-29,Alexandria Depot
ORD-00600,2024-01-08,PROD-180,9,30690.0,2024-01-10,Cairo Main
ORD-00601,2023-06-26,PROD-062,2,6431.5,2023-06-27,Dubai Hub
ORD-00602,2023-09-20,PROD-098,7,23261.0,2023-09-28,Dubai Hub
ORD-00603,2023-04-10,PROD-094,9,8730.0,2023-04-16,Cairo Main
ORD-00604,2024-11-20,PROD-041,4,5780.0,2024-11-25,Cairo Main
ORD-00605,2023-05-22,PROD-145,5,1030.0,2023-05-23,Cairo Main
ORD-00606,2024-06-15,PROD-133,5,5706.0,2024-06-20,Alexandria Depot
ORD-00607,2023-08-08,PROD-072,7,19922.0,2023-08-16,Dubai Hub
ORD-00608,2023-11-09,PROD-126,9,9242.55,2023-11-17,Alexandria Depot
ORD-00609,2023-09-06,PROD-069,8,16233.6,2023-09-12,Alexandria Depot
ORD-00610,2023-06-26,PROD-081,7,16163.0,2023-06-28,Cairo Main
ORD-00611,2024-03-30,PROD-039,8,10376.0,2024-04-01,Dubai Hub
ORD-00612,2023-05-13,PROD-032,4,11754.0,2023-05-15,Cairo Main
ORD-00613,2024-03-05,PROD-135,5,7240.0,2024-03-13,Dubai Hub
ORD-00614,2024-06-04,PROD-086,2,6370.0,2024-06-12,Alexandria Depot
ORD-00615,2023-02-22,PROD-076,5,10055.75,2023-03-02,Alexandria Depot
ORD-00616,2024-08-25,PROD-178,2,876.6,2024-08-26,Cairo Main
ORD-00617,2023-09-28,PROD-088,1,2856.65,2023-10-07,Dubai Hub
ORD-00618,2024-02-22,PROD-049,8,27720.0,2024-02-26,Cairo Main
ORD-00619,2023-11-14,PROD-171,2,3848.8,2023-11-23,Alexandria Depot
ORD-00620,2023-08-01,PROD-145,1,206.0,2023-08-08,Cairo Main
ORD-00621,2024-12-22,PROD-199,9,31347.0,2024-12-25,Alexandria Depot
ORD-00622,2023-06-13,PROD-020,6,3126.0,2023-06-16,Alexandria Depot
ORD-00623,2024-09-02,PROD-045,9,19854.0,2024-09-04,Dubai Hub
ORD-00624,2024-11-28,PROD-198,5,6885.0,2024-12-05,Cairo Main
ORD-00625,2023-03-12,PROD-176,7,24486.0,2023-03-20,Cairo Main
ORD-00626,2023-08-14,PROD-160,6,4536.0,2023-08-15,Alexandria Depot
ORD-00627,2024-02-25,PROD-124,3,10125.0,2024-03-03,Alexandria Depot
ORD-00628,2024-12-06,PROD-136,1,1487.0,2024-12-08,Cairo Main
ORD-00629,2024-02-29,PROD-044,2,342.0,2024-03-07,Dubai Hub
ORD-00630,2024-02-16,PROD-062,6,18279.0,2024-02-22,Dubai Hub
ORD-00631,2023-11-06,PROD-108,5,15915.0,2023-11-15,Alexandria Depot
ORD-00632,2023-09-09,PROD-083,7,9653.0,2023-09-16,Dubai Hub
ORD-00633,2023-06-07,PROD-083,6,8274.0,2023-06-16,Alexandria Depot
ORD-00634,2024-06-26,PROD-022,3,4041.0,2024-07-01,Alexandria Depot
ORD-00635,2023-01-08,PROD-163,9,27207.0,2023-01-14,Dubai Hub
ORD-00636,2023-04-09,PROD-156,5,8540.5,2023-04-15,Alexandria Depot
ORD-00637,2023-08-16,PROD-161,7,13167.0,2023-08-19,Dubai Hub
ORD-00638,2023-07-05,PROD-006,5,1921.5,2023-07-08,Dubai Hub
ORD-00639,2023-03-26,PROD-140,3,9407.85,2023-03-27,Dubai Hub
ORD-00640,2024-08-30,PROD-097,5,13515.0,2024-09-03,Cairo Main
ORD-00641,2024-08-14,PROD-050,7,2702.0,2024-08-17,Dubai Hub
ORD-00642,2023-10-01,PROD-121,8,12344.0,2023-10-08,Cairo Main
ORD-00643,2023-10-10,PROD-061,7,18095.0,2023-10-16,Cairo Main
ORD-00644,2023-03-17,PROD-050,5,1833.5,2023-03-26,Cairo Main
ORD-00645,2023-02-01,PROD-076,3,6351.0,2023-02-04,Cairo Main
ORD-00646,2024-03-30,PROD-165,6,1548.0,2024-04-05,Dubai Hub
ORD-00647,2023-08-24,PROD-116,9,21152.7,2023-09-02,Cairo Main
ORD-00648,2023-08-20,PROD-122,9,15689.25,2023-08-23,Cairo Main
ORD-00649,2023-06-13,PROD-195,6,2619.0,2023-06-22,Alexandria Depot
ORD-00650,2023-09-23,PROD-100,7,2541.0,2023-09-26,Alexandria Depot
ORD-00651,2024-03-30,PROD-061,7,18095.0,2024-03-31,Cairo Main
ORD-00652,2023-05-11,PROD-092,5,2060.0,2023-05-14,Cairo Main
ORD-00653,2023-03-17,PROD-011,8,6968.0,2023-03-22,Dubai Hub
ORD-00654,2023-08-12,PROD-080,3,5611.65,2023-08-20,Dubai Hub
ORD-00655,2024-07-28,PROD-182,6,17766.0,2024-07-29,Alexandria Depot
ORD-00656,2024-01-06,PROD-067,1,1897.0,2024-01-10,Dubai Hub
ORD-00657,2023-12-16,PROD-058,4,12350.0,2023-12-24,Alexandria Depot
ORD-00658,2024-10-22,PROD-049,8,27720.0,2024-10-28,Dubai Hub
ORD-00659,2023-01-20,PROD-099,3,7950.0,2023-01-24,Dubai Hub
ORD-00660,2023-01-15,PROD-084,4,11620.0,2023-01-18,Cairo Main
ORD-00661,2024-02-09,PROD-171,4,8150.4,2024-02-10,Alexandria Depot
ORD-00662,2024-02-07,PROD-196,3,8550.9,2024-02-15,Dubai Hub
ORD-00663,2024-10-09,PROD-093,2,1010.0,2024-10-11,Dubai Hub
ORD-00664,2024-03-01,PROD-029,2,1033.6,2024-03-08,Alexandria Depot
